8.23100e+15i 1.33881e+00
8.24100e+15i 1.33814e+00
8.25100e+15i 1.33747e+00
8.26100e+15i 1.33680e+00
8.27100e+15i 1.33613e+00
8.28100e+15i 1.33546e+00
8.29100e+15i 1.33479e+00
8.30100e+15i 1.33413e+00
8.31100e+15i 1.33347e+00
8.32100e+15i 1.33281e+00
8.33100e+15i 1.33215e+00
8.34100e+15i 1.33150e+00
8.35100e+15i 1.33084e+00
8.36100e+15i 1.33019e+00
8.37100e+15i 1.32954e+00
8.38100e+15i 1.32889e+00
8.39100e+15i 1.32825e+00
8.40100e+15i 1.32760e+00
8.41100e+15i 1.32696e+00
8.42100e+15i 1.32632e+00
8.43100e+15i 1.32568e+00
8.44100e+15i 1.32504e+00
8.45100e+15i 1.32440e+00
8.46100e+15i 1.32377e+00
8.47100e+15i 1.32314e+00
8.48100e+15i 1.32250e+00
8.49100e+15i 1.32188e+00
8.50100e+15i 1.32125e+00
8.51100e+15i 1.32062e+00
8.52100e+15i 1.32000e+00
8.53100e+15i 1.31938e+00
8.54100e+15i 1.31876e+00
8.55100e+15i 1.31814e+00
8.56100e+15i 1.31752e+00
8.57100e+15i 1.31690e+00
8.58100e+15i 1.31629e+00
8.59100e+15i 1.31568e+00
8.60100e+15i 1.31507e+00
8.61100e+15i 1.31446e+00
8.62100e+15i 1.31385e+00
8.63100e+15i 1.31324e+00
8.64100e+15i 1.31264e+00
8.65100e+15i 1.31204e+00
8.66100e+15i 1.31144e+00
8.67100e+15i 1.31084e+00
8.68100e+15i 1.31024e+00
8.69100e+15i 1.30964e+00
8.70100e+15i 1.30905e+00
8.71100e+15i 1.30846e+00
8.72100e+15i 1.30787e+00
8.73100e+15i 1.30728e+00
8.74100e+15i 1.30669e+00
8.75100e+15i 1.30610e+00
8.76100e+15i 1.30552e+00
8.77100e+15i 1.30493e+00
8.78100e+15i 1.30435e+00
8.79100e+15i 1.30377e+00
8.80100e+15i 1.30319e+00
8.81100e+15i 1.30262e+00
8.82100e+15i 1.30204e+00
8.83100e+15i 1.30147e+00
8.84100e+15i 1.30089e+00
8.85100e+15i 1.30032e+00
8.86100e+15i 1.29975e+00
8.87100e+15i 1.29919e+00
8.88100e+15i 1.29862e+00
8.89100e+15i 1.29806e+00
8.90100e+15i 1.29749e+00
8.91100e+15i 1.29693e+00
8.92100e+15i 1.29637e+00
8.93100e+15i 1.29581e+00
8.94100e+15i 1.29525e+00
8.95100e+15i 1.29470e+00
8.96100e+15i 1.29414e+00
8.97100e+15i 1.29359e+00
8.98100e+15i 1.29304e+00
8.99100e+15i 1.29249e+00
9.00100e+15i 1.29194e+00
9.01100e+15i 1.29139e+00
9.02100e+15i 1.29085e+00
9.03100e+15i 1.29030e+00
9.04100e+15i 1.28976e+00
9.05100e+15i 1.28922e+00
9.06100e+15i 1.28868e+00
9.07100e+15i 1.28814e+00
9.08100e+15i 1.28760e+00
9.09100e+15i 1.28707e+00
9.10100e+15i 1.28653e+00
9.11100e+15i 1.28600e+00
9.12100e+15i 1.28547e+00
9.13100e+15i 1.28494e+00
9.14100e+15i 1.28441e+00
9.15100e+15i 1.28388e+00
9.16100e+15i 1.28336e+00
9.17100e+15i 1.28283e+00
9.18100e+15i 1.28231e+00
9.19100e+15i 1.28179e+00
9.20100e+15i 1.28127e+00
9.21100e+15i 1.28075e+00
9.22100e+15i 1.28023e+00
9.23100e+15i 1.27972e+00
9.24100e+15i 1.27920e+00
9.25100e+15i 1.27869e+00
9.26100e+15i 1.27817e+00
9.27100e+15i 1.27766e+00
9.28100e+15i 1.27715e+00
9.29100e+15i 1.27665e+00
9.30100e+15i 1.27614e+00
9.31100e+15i 1.27563e+00
9.32100e+15i 1.27513e+00
9.33100e+15i 1.27463e+00
9.34100e+15i 1.27412e+00
9.35100e+15i 1.27362e+00
9.36100e+15i 1.27312e+00
9.37100e+15i 1.27263e+00
9.38100e+15i 1.27213e+00
9.39100e+15i 1.27163e+00
9.40100e+15i 1.27114e+00
9.41100e+15i 1.27065e+00
9.42100e+15i 1.27016e+00
9.43100e+15i 1.26967e+00
9.44100e+15i 1.26918e+00
9.45100e+15i 1.26869e+00
9.46100e+15i 1.26820e+00
9.47100e+15i 1.26772e+00
9.48100e+15i 1.26723e+00
9.49100e+15i 1.26675e+00
9.50100e+15i 1.26627e+00
9.51100e+15i 1.26579e+00
9.52100e+15i 1.26531e+00
9.53100e+15i 1.26483e+00
9.54100e+15i 1.26436e+00
9.55100e+15i 1.26388e+00
9.56100e+15i 1.26341e+00
9.57100e+15i 1.26293e+00
9.58100e+15i 1.26246e+00
9.59100e+15i 1.26199e+00
9.60100e+15i 1.26152e+00
9.61100e+15i 1.26105e+00
9.62100e+15i 1.26059e+00
9.63100e+15i 1.26012e+00
9.64100e+15i 1.25966e+00
9.65100e+15i 1.25919e+00
9.66100e+15i 1.25873e+00
9.67100e+15i 1.25827e+00
9.68100e+15i 1.25781e+00
9.69100e+15i 1.25735e+00
9.70100e+15i 1.25689e+00
9.71100e+15i 1.25644e+00
9.72100e+15i 1.25598e+00
9.73100e+15i 1.25553e+00
9.74100e+15i 1.25507e+00
9.75100e+15i 1.25462e+00
9.76100e+15i 1.25417e+00
9.77100e+15i 1.25372e+00
9.78100e+15i 1.25327e+00
9.79100e+15i 1.25283e+00
9.80100e+15i 1.25238e+00
9.81100e+15i 1.25194e+00
9.82100e+15i 1.25149e+00
9.83100e+15i 1.25105e+00
9.84100e+15i 1.25061e+00
9.85100e+15i 1.25017e+00
9.86100e+15i 1.24973e+00
9.87100e+15i 1.24929e+00
9.88100e+15i 1.24885e+00
9.89100e+15i 1.24841e+00
9.90100e+15i 1.24798e+00
9.91100e+15i 1.24755e+00
9.92100e+15i 1.24711e+00
9.93100e+15i 1.24668e+00
9.94100e+15i 1.24625e+00
9.95100e+15i 1.24582e+00
9.96100e+15i 1.24539e+00
9.97100e+15i 1.24496e+00
9.98100e+15i 1.24454e+00
9.99100e+15i 1.24411e+00
